classification,company_id
Independent Software Vendor (ISV),a759d99f-1f05-4ed1-bc40-e40cc884641e
Cloud Service Provider (CSP),c605de48-8a9e-42ff-8d39-e58268a02db9
Regional System Integrator (RSI),c605de48-8a9e-42ff-8d39-e58268a02db9
Regional System Integrator (RSI),535e4824-812b-4086-8600-e586a8a7718e
Cloud Service Provider (CSP),535e4824-812b-4086-8600-e586a8a7718e
Value Added Reseller (VAR),cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb
Regional System Integrator (RSI),cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb
Cloud Service Provider (CSP),cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb
Managed Service Provider (MSP),cd8dd4d9-0da1-44d9-a88e-717f4ec8c8bb
-,3b2fbc33-4ec1-4bd8-b5db-76ab5d4d08f2
Regional System Integrator (RSI),c371a0f8-5432-450e-9dcf-9d1a33928e44
-,f4327794-ea2b-4d0c-b5bf-56da3817d5af
Independent Software Vendor (ISV),66c8c015-07f3-4b40-807d-267d45f3cef4
Cloud Service Provider (CSP),66c8c015-07f3-4b40-807d-267d45f3cef4
Independent Software Vendor (ISV),c0b89cc8-e65c-4673-bc33-e779f1728d4e
Regional System Integrator (RSI),9e0d030b-d7f3-4162-965d-9a46ef63c786
Cloud Service Provider (CSP),5bd69fb7-944d-4f75-9c62-5405464def5a
Independent Software Vendor (ISV),5bd69fb7-944d-4f75-9c62-5405464def5a
Independent Software Vendor (ISV),ebe99cd8-97bb-4686-8fcd-4b44a771b5ff
Regional System Integrator (RSI),ebe99cd8-97bb-4686-8fcd-4b44a771b5ff
Independent Software Vendor (ISV),d340fa84-ed68-4a4f-8982-96c30c46075c
Direct Market Reseller (DMR),d340fa84-ed68-4a4f-8982-96c30c46075c
Managed Service Provider (MSP),aae7eca1-78f0-41bd-81d2-8124e7cf0232
Regional System Integrator (RSI),e392840f-930f-4ab9-a6c5-469e9c66663f
Cloud Service Provider (CSP),e392840f-930f-4ab9-a6c5-469e9c66663f
Independent Software Vendor (ISV),e392840f-930f-4ab9-a6c5-469e9c66663f
Managed Service Provider (MSP),0fafeaaa-ef48-4d99-8455-7ce3bdfbf929
Value Added Reseller (VAR),ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c
Regional System Integrator (RSI),ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c
Managed Service Provider (MSP),ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c
Cloud Service Provider (CSP),ae7f8ebf-7568-4bcf-83ae-fa81cd8b500c
Managed Service Provider (MSP),593273b6-70c7-4665-be16-2be15a7646a0
Cloud Service Provider (CSP),9228fa3a-df9f-4e18-b3e0-e245e0d00678
Regional System Integrator (RSI),4e53dede-6793-4321-b953-8e49b27e78ac
Cloud Service Provider (CSP),4e53dede-6793-4321-b953-8e49b27e78ac
Regional System Integrator (RSI),8c692124-77e2-46ec-a72c-5e6824119bb0
Regional System Integrator (RSI),0f056241-99bb-4ea6-bfbb-d074c3d30d4c
Cloud Service Provider (CSP),0f056241-99bb-4ea6-bfbb-d074c3d30d4c
-,8fd4e051-808b-4724-8771-56cd54ef9d45
Regional System Integrator (RSI),46a9bac8-6d76-4a7a-ad03-5d8e0d76c019
Cloud Service Provider (CSP),dfddc8e2-53a2-416c-8820-0c3b7049dd18
Regional System Integrator (RSI),dfddc8e2-53a2-416c-8820-0c3b7049dd18
Managed Service Provider (MSP),dfddc8e2-53a2-416c-8820-0c3b7049dd18
Cloud Service Provider (CSP),eecfd82f-20bd-4c3b-94c9-91c4e66f26c3
Regional System Integrator (RSI),eecfd82f-20bd-4c3b-94c9-91c4e66f26c3
Independent Software Vendor (ISV),47f2f101-a1ae-4a26-b1d6-5103b7c56eb9
Regional System Integrator (RSI),47f2f101-a1ae-4a26-b1d6-5103b7c56eb9
Cloud Service Provider (CSP),47f2f101-a1ae-4a26-b1d6-5103b7c56eb9
Managed Service Provider (MSP),47f2f101-a1ae-4a26-b1d6-5103b7c56eb9
Cloud Service Provider (CSP),ad983643-25bb-4c4d-abc8-d2b3d7e7725a
Regional System Integrator (RSI),ad983643-25bb-4c4d-abc8-d2b3d7e7725a
Managed Service Provider (MSP),ad983643-25bb-4c4d-abc8-d2b3d7e7725a
Cloud Service Provider (CSP),ac11d186-c540-41dd-8754-edc818527360
Regional System Integrator (RSI),ac11d186-c540-41dd-8754-edc818527360
-,d9772d78-bd89-4986-9bf8-75e29dda80d9
Direct Market Reseller (DMR),8245b284-5cc1-439b-8aca-def9e56001c7
Value Added Reseller (VAR),8245b284-5cc1-439b-8aca-def9e56001c7
Regional System Integrator (RSI),31f88f34-d1e6-4fe5-9bbb-579fc44f900f
-,d8835ed3-a0d6-4314-98eb-d6bb954cdcbe
Regional System Integrator (RSI),87cc706d-4531-4143-935e-34c08acc74a2
Cloud Service Provider (CSP),87cc706d-4531-4143-935e-34c08acc74a2
Regional System Integrator (RSI),fce02d6f-275d-4965-a663-4de16ca12e2f
Direct Market Reseller (DMR),6133bdd8-52fc-4a16-90e9-9d6a80666795
Value Added Reseller (VAR),6133bdd8-52fc-4a16-90e9-9d6a80666795
Regional System Integrator (RSI),f63b701f-0670-4aa0-adda-f0a10f9b10b4
Cloud Service Provider (CSP),5bc8800c-1288-4d62-939a-1d27424bb03a
-,71eceb3c-017e-4fcd-bd26-26a586b1b1f7
Managed Service Provider (MSP),924783dc-87f6-4be5-8b18-d784ff0582e3
Cloud Service Provider (CSP),924783dc-87f6-4be5-8b18-d784ff0582e3
Independent Software Vendor (ISV),6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562
Regional System Integrator (RSI),6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562
Managed Service Provider (MSP),6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562
Direct Market Reseller (DMR),6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562
Cloud Service Provider (CSP),6a7f1f8e-d974-40e9-b5f1-ca8c01e6d562
Independent Software Vendor (ISV),0bce757e-4d66-4d30-919e-8a6f215acd5a
Cloud Service Provider (CSP),b83a2925-4827-41da-bca2-9e5778c56d61
Regional System Integrator (RSI),b83a2925-4827-41da-bca2-9e5778c56d61
Cloud Service Provider (CSP),8c01e5e4-12ee-41fa-b307-3dd0d1df7683
Regional System Integrator (RSI),8c01e5e4-12ee-41fa-b307-3dd0d1df7683
Regional System Integrator (RSI),25a1d40b-387e-4c7b-bb4c-39e31e629fa6
Independent Software Vendor (ISV),25a1d40b-387e-4c7b-bb4c-39e31e629fa6
Cloud Service Provider (CSP),25a1d40b-387e-4c7b-bb4c-39e31e629fa6
-,1743f519-4a00-49d3-94ec-7f7e0bfab950
-,bd0bddfa-ef2c-4d38-b4de-a02f5b8907b9
Cloud Service Provider (CSP),7c22e8da-0c18-4e64-a512-041ee37fc82a
Regional System Integrator (RSI),18c6f970-e740-4e41-a975-a21db201a601
Cloud Service Provider (CSP),18c6f970-e740-4e41-a975-a21db201a601
Managed Service Provider (MSP),18c6f970-e740-4e41-a975-a21db201a601
Value Added Reseller (VAR),18c6f970-e740-4e41-a975-a21db201a601
Cloud Service Provider (CSP),d0aac26f-826f-455c-9537-2c870bfc2f87
Cloud Service Provider (CSP),e41330f5-ddeb-4527-90f1-1fb9f61bdb46
Cloud Service Provider (CSP),6808e82e-d2dc-4895-808c-3bb65fe609b7
Managed Service Provider (MSP),296578f5-8177-4200-96c4-7d7a785f5fad
Cloud Service Provider (CSP),296578f5-8177-4200-96c4-7d7a785f5fad
Cloud Service Provider (CSP),5e110f44-6c31-4549-a8a9-fb51d70ff6ca
Regional System Integrator (RSI),5e110f44-6c31-4549-a8a9-fb51d70ff6ca
Cloud Service Provider (CSP),1576793d-e99b-4895-9ea1-92cf2c62e51c
Regional System Integrator (RSI),1576793d-e99b-4895-9ea1-92cf2c62e51c
Managed Service Provider (MSP),06e049f7-aef1-4616-a47c-3bf733f15b63
Cloud Service Provider (CSP),06e049f7-aef1-4616-a47c-3bf733f15b63
Regional System Integrator (RSI),06e049f7-aef1-4616-a47c-3bf733f15b63
Cloud Service Provider (CSP),8ac117b9-0c99-4f70-a6d6-a05645ddf90f
Regional System Integrator (RSI),8ac117b9-0c99-4f70-a6d6-a05645ddf90f
Regional System Integrator (RSI),12e5887e-20f2-47d1-baec-0d6260a75756
Regional System Integrator (RSI),fd828e60-635a-4741-aa30-b2f222ab476c
Independent Software Vendor (ISV),bf0147dd-7caa-48e3-9a29-47f45057ff55
Value Added Reseller (VAR),6eda8c69-8e7e-4d3f-af25-12afd998ce3c
Regional System Integrator (RSI),6eda8c69-8e7e-4d3f-af25-12afd998ce3c
-,16c2ef9d-e5a6-492e-b34b-4682c050ca26
Cloud Service Provider (CSP),1869b8da-6b71-45cd-9574-733a20558352
Regional System Integrator (RSI),1869b8da-6b71-45cd-9574-733a20558352
Cloud Service Provider (CSP),da848005-885e-40df-a675-e48d05ec654a
Regional System Integrator (RSI),da848005-885e-40df-a675-e48d05ec654a
Cloud Service Provider (CSP),c75c478b-f375-4e04-9ec9-95bcbcd79086
Regional System Integrator (RSI),c75c478b-f375-4e04-9ec9-95bcbcd79086
Cloud Service Provider (CSP),634d556c-0494-4e43-ae66-4357b3032fd6
Regional System Integrator (RSI),634d556c-0494-4e43-ae66-4357b3032fd6
Cloud Service Provider (CSP),35b9fcab-9d7d-4f41-ba0a-9a07dc868327
Regional System Integrator (RSI),35b9fcab-9d7d-4f41-ba0a-9a07dc868327
Cloud Service Provider (CSP),99c32d58-8d11-4759-baea-8b1862e37ac2
Independent Software Vendor (ISV),89a0d3c3-fa65-4d11-9379-11f4b477a999
Cloud Service Provider (CSP),69af2fe5-759b-4a09-b826-e1762ab7479a
Regional System Integrator (RSI),69af2fe5-759b-4a09-b826-e1762ab7479a
Regional System Integrator (RSI),18654ab8-56f2-4b66-9689-886855e99c4f
Cloud Service Provider (CSP),b9d50ef8-f5c3-433d-9b1a-b56c1fce9f72
-,0a4ec82b-7fa8-4990-8cd9-a3b0c14d7b94
Cloud Service Provider (CSP),565d2224-d865-42bf-a489-2c6370abdd9a
Independent Software Vendor (ISV),565d2224-d865-42bf-a489-2c6370abdd9a
Regional System Integrator (RSI),59206b03-4ccb-4f76-8333-bcde9bdb895a
Cloud Service Provider (CSP),59206b03-4ccb-4f76-8333-bcde9bdb895a
Managed Service Provider (MSP),59206b03-4ccb-4f76-8333-bcde9bdb895a
Cloud Service Provider (CSP),c64e5034-b6b8-44d1-a15d-8cf0ba7cfcae
Independent Software Vendor (ISV),c64e5034-b6b8-44d1-a15d-8cf0ba7cfcae
Regional System Integrator (RSI),c64e5034-b6b8-44d1-a15d-8cf0ba7cfcae
Managed Service Provider (MSP),d4217cb0-4b26-43bc-bd5f-eff094d05352
Cloud Service Provider (CSP),d4217cb0-4b26-43bc-bd5f-eff094d05352
Regional System Integrator (RSI),d4217cb0-4b26-43bc-bd5f-eff094d05352
Cloud Service Provider (CSP),97a6f274-31a9-4f0d-b476-8bb6103214af
Value Added Reseller (VAR),97a6f274-31a9-4f0d-b476-8bb6103214af
Direct Market Reseller (DMR),97a6f274-31a9-4f0d-b476-8bb6103214af
Regional System Integrator (RSI),97a6f274-31a9-4f0d-b476-8bb6103214af
Independent Software Vendor (ISV),a255c9a6-56d5-4138-8842-4636286faa49
Independent Software Vendor (ISV),c191969e-5b09-4991-bd93-a63819b44a2f
Independent Software Vendor (ISV),df6a94b6-4240-4c4d-ba71-8d417e0599ba
Regional System Integrator (RSI),df6a94b6-4240-4c4d-ba71-8d417e0599ba
Cloud Service Provider (CSP),df6a94b6-4240-4c4d-ba71-8d417e0599ba
-,4219ed7a-340e-47b3-a4f0-0048115adcce
Cloud Service Provider (CSP),cdbcb9fa-b0dc-4d0d-8891-105cec404f16
Regional System Integrator (RSI),cdbcb9fa-b0dc-4d0d-8891-105cec404f16
Cloud Service Provider (CSP),9331539b-d3b1-4435-a48c-bc4bff1c7bc6
Regional System Integrator (RSI),9331539b-d3b1-4435-a48c-bc4bff1c7bc6
Managed Service Provider (MSP),e8f0471c-3e7c-431d-8063-ad838ab151e4
Cloud Service Provider (CSP),e8f0471c-3e7c-431d-8063-ad838ab151e4
Regional System Integrator (RSI),e8f0471c-3e7c-431d-8063-ad838ab151e4
Independent Software Vendor (ISV),96dc120b-a381-4bfa-ae4a-2f849f234f4c
Regional System Integrator (RSI),96dc120b-a381-4bfa-ae4a-2f849f234f4c
Cloud Service Provider (CSP),af059538-08cb-446d-a542-84223c52cf7b
Cloud Service Provider (CSP),269644a7-b695-4f7c-8c9c-9b2514c1a0b8
Regional System Integrator (RSI),8f1948c8-7ca4-40e1-8642-452bb158bdf3
Cloud Service Provider (CSP),8f1948c8-7ca4-40e1-8642-452bb158bdf3
Value Added Reseller (VAR),8f1948c8-7ca4-40e1-8642-452bb158bdf3
-,8fccac92-c7f0-44d1-9028-cd99582db5c9
Managed Service Provider (MSP),16997c74-7e5a-484d-a7ae-993816239cfb
Regional System Integrator (RSI),16997c74-7e5a-484d-a7ae-993816239cfb
Cloud Service Provider (CSP),16997c74-7e5a-484d-a7ae-993816239cfb
Cloud Service Provider (CSP),8d90607f-74c9-4a9b-91af-ec2071d17566
Regional System Integrator (RSI),8d90607f-74c9-4a9b-91af-ec2071d17566
Independent Software Vendor (ISV),b54c65de-ff8f-4571-a23a-3dba58921aef
Cloud Service Provider (CSP),b54c65de-ff8f-4571-a23a-3dba58921aef
Regional System Integrator (RSI),b54c65de-ff8f-4571-a23a-3dba58921aef
Direct Market Reseller (DMR),b54c65de-ff8f-4571-a23a-3dba58921aef
Regional System Integrator (RSI),5cf076a9-db69-4399-9f53-e775cb97029a
Independent Software Vendor (ISV),5cf076a9-db69-4399-9f53-e775cb97029a
Cloud Service Provider (CSP),5cf076a9-db69-4399-9f53-e775cb97029a
Regional System Integrator (RSI),4951d0d9-8e85-413c-8788-4af5b5f1226e
Value Added Reseller (VAR),4951d0d9-8e85-413c-8788-4af5b5f1226e
Managed Service Provider (MSP),4951d0d9-8e85-413c-8788-4af5b5f1226e
Cloud Service Provider (CSP),4951d0d9-8e85-413c-8788-4af5b5f1226e
Regional System Integrator (RSI),4e20450d-4c5d-4bd4-80d2-32c965386ff6
Regional System Integrator (RSI),a806f069-81bf-4a3a-a01e-ce946255c999
Cloud Service Provider (CSP),a806f069-81bf-4a3a-a01e-ce946255c999
Cloud Service Provider (CSP),396d9d5c-aec2-4320-893b-30707f32e138
Managed Service Provider (MSP),2654c2ae-fa31-4c95-b577-988536f2292c
Cloud Service Provider (CSP),2654c2ae-fa31-4c95-b577-988536f2292c
Regional System Integrator (RSI),2654c2ae-fa31-4c95-b577-988536f2292c
Cloud Service Provider (CSP),2f179655-fbdd-43b6-b8d8-e412c2ced8b1
Regional System Integrator (RSI),2f179655-fbdd-43b6-b8d8-e412c2ced8b1
Cloud Service Provider (CSP),1ba19fef-669c-426f-89ab-4ce1e0e6e867
Regional System Integrator (RSI),1ba19fef-669c-426f-89ab-4ce1e0e6e867
Value Added Reseller (VAR),1ba19fef-669c-426f-89ab-4ce1e0e6e867
Regional System Integrator (RSI),5dd5c3ce-b357-4536-a906-1ed0e7b2bbb9
Regional System Integrator (RSI),d75ec7c4-7883-45fc-8174-58eca6e427a5
Direct Market Reseller (DMR),d75ec7c4-7883-45fc-8174-58eca6e427a5
Managed Service Provider (MSP),d75ec7c4-7883-45fc-8174-58eca6e427a5
Cloud Service Provider (CSP),d75ec7c4-7883-45fc-8174-58eca6e427a5
Regional System Integrator (RSI),76279cbf-f6f6-45be-8f69-4af3099798a8
Cloud Service Provider (CSP),76279cbf-f6f6-45be-8f69-4af3099798a8
Independent Software Vendor (ISV),76279cbf-f6f6-45be-8f69-4af3099798a8
Cloud Service Provider (CSP),c27bad59-4f30-4c74-b385-b7f284de0766
Regional System Integrator (RSI),c27bad59-4f30-4c74-b385-b7f284de0766
Independent Software Vendor (ISV),c392c184-03e7-42ca-9b98-f1bfeb428cb1
Cloud Service Provider (CSP),c392c184-03e7-42ca-9b98-f1bfeb428cb1
Cloud Service Provider (CSP),5a1a52c0-54e6-4255-b507-d910a2c35b5e
Regional System Integrator (RSI),5a1a52c0-54e6-4255-b507-d910a2c35b5e
Regional System Integrator (RSI),c71b7c29-b1b1-428e-b4fd-839787bec622
Regional System Integrator (RSI),e35fe54a-9f6d-4c8c-ab4b-761ac87c3b68
Cloud Service Provider (CSP),e35fe54a-9f6d-4c8c-ab4b-761ac87c3b68
Independent Software Vendor (ISV),73711982-0caa-4544-af1a-a8ab6a91787d
Cloud Service Provider (CSP),73711982-0caa-4544-af1a-a8ab6a91787d
Regional System Integrator (RSI),73711982-0caa-4544-af1a-a8ab6a91787d
Cloud Service Provider (CSP),7c338b25-8702-41bb-a2df-68a87c51ff11
Regional System Integrator (RSI),7c338b25-8702-41bb-a2df-68a87c51ff11
Regional System Integrator (RSI),b2f6bef9-75c4-47ae-9206-9666f54af509
Regional System Integrator (RSI),8f37f906-e6fc-4180-b4ab-c7a2731658c6
Cloud Service Provider (CSP),0ecca615-9bab-4513-a34d-b8a3eb026fc3
Regional System Integrator (RSI),bb76c4c0-7a87-4e54-a658-25bfb18dec6f
Cloud Service Provider (CSP),bb76c4c0-7a87-4e54-a658-25bfb18dec6f
Cloud Service Provider (CSP),26cf0d6c-41bc-4cb9-bcf5-59d14e558c48
Regional System Integrator (RSI),26cf0d6c-41bc-4cb9-bcf5-59d14e558c48
-,c6c2a814-3911-4864-9af8-2945022315b2
Value Added Reseller (VAR),59516e3f-2ddc-4486-9351-760e24b420da
Cloud Service Provider (CSP),5a7a3555-12d5-409d-a460-e296cd511174
Independent Software Vendor (ISV),d0c7737d-8701-476c-97f7-b0de29d8bc14
Regional System Integrator (RSI),d0c7737d-8701-476c-97f7-b0de29d8bc14
Cloud Service Provider (CSP),a9e0ef8b-cd17-4ba7-a6cb-7768e371bb6b
Regional System Integrator (RSI),a9e0ef8b-cd17-4ba7-a6cb-7768e371bb6b
-,6f542b0c-d5e0-4a01-a47d-0ff98203a100
Regional System Integrator (RSI),ca036223-3068-4cd4-a839-d92e3a4bc472
Cloud Service Provider (CSP),ca036223-3068-4cd4-a839-d92e3a4bc472
Cloud Service Provider (CSP),16b38072-608e-4ce6-93a1-82d5a995e120
Independent Software Vendor (ISV),16b38072-608e-4ce6-93a1-82d5a995e120
Regional System Integrator (RSI),16b38072-608e-4ce6-93a1-82d5a995e120
Cloud Service Provider (CSP),82447ced-4cdb-44ea-8016-fd2fd32beb12
Independent Software Vendor (ISV),9cab8081-6bbc-42ba-85a0-d63d1fca10dc
Regional System Integrator (RSI),9cab8081-6bbc-42ba-85a0-d63d1fca10dc
Regional System Integrator (RSI),b96310b4-fcf4-4930-9578-405c8ba01f87
Independent Software Vendor (ISV),b96310b4-fcf4-4930-9578-405c8ba01f87
Direct Market Reseller (DMR),177414df-000a-4f9f-a908-1720772c6d36
Regional System Integrator (RSI),978e5032-b759-4bb1-9482-a5481dbcacbf
Regional System Integrator (RSI),45b93fcf-14e8-433e-ad55-bc14e82a541a
Independent Software Vendor (ISV),45b93fcf-14e8-433e-ad55-bc14e82a541a
Cloud Service Provider (CSP),7b0833c4-e856-41cd-9ce0-66c5c9d468d9
Regional System Integrator (RSI),7b0833c4-e856-41cd-9ce0-66c5c9d468d9
Regional System Integrator (RSI),1a2aabcc-87ce-4eec-a167-97deeaf561f2
Regional System Integrator (RSI),b9380759-faf7-435a-a639-cd3197faa2cb
Cloud Service Provider (CSP),b9380759-faf7-435a-a639-cd3197faa2cb
-,d3a2b0e9-fdbe-4139-af6a-ab04e5adfc88
Independent Software Vendor (ISV),7c053d5d-dc0a-415b-bbb5-e1a08b0cc155
Cloud Service Provider (CSP),7c053d5d-dc0a-415b-bbb5-e1a08b0cc155
Regional System Integrator (RSI),7e9f38b7-bdf5-440f-afdd-0b3a089c808d
Cloud Service Provider (CSP),7e9f38b7-bdf5-440f-afdd-0b3a089c808d
Regional System Integrator (RSI),324d4822-2908-45a7-85af-ca7a4504d02e
Independent Software Vendor (ISV),324d4822-2908-45a7-85af-ca7a4504d02e
Cloud Service Provider (CSP),324d4822-2908-45a7-85af-ca7a4504d02e
Independent Software Vendor (ISV),4102eff8-523f-49ba-8f7a-458b8bff4e5a
Independent Software Vendor (ISV),e4f127bf-8b1a-481b-b9b2-9467d36a8842
Regional System Integrator (RSI),e4f127bf-8b1a-481b-b9b2-9467d36a8842
Cloud Service Provider (CSP),2ab30b39-bf6f-4e58-98ee-a10794a84075
Regional System Integrator (RSI),2ab30b39-bf6f-4e58-98ee-a10794a84075
Regional System Integrator (RSI),f33ee4ef-de89-48db-bc47-98deea6c9ff0
Independent Software Vendor (ISV),f33ee4ef-de89-48db-bc47-98deea6c9ff0
Regional System Integrator (RSI),42cdbf68-ed83-4bbe-ba31-b012407a104b
Cloud Service Provider (CSP),42cdbf68-ed83-4bbe-ba31-b012407a104b
Independent Software Vendor (ISV),42cdbf68-ed83-4bbe-ba31-b012407a104b
Cloud Service Provider (CSP),3dcd33e4-972b-435d-a362-6db2c4b9ef2c
Regional System Integrator (RSI),3dcd33e4-972b-435d-a362-6db2c4b9ef2c
Independent Software Vendor (ISV),365308a8-127f-4014-83fa-7006db00c039
Cloud Service Provider (CSP),365308a8-127f-4014-83fa-7006db00c039
Managed Service Provider (MSP),365308a8-127f-4014-83fa-7006db00c039
Regional System Integrator (RSI),365308a8-127f-4014-83fa-7006db00c039
Cloud Service Provider (CSP),e34bb364-fd68-431e-be0c-ef52a3220db9
Independent Software Vendor (ISV),e34bb364-fd68-431e-be0c-ef52a3220db9
Cloud Service Provider (CSP),9f10e119-9d37-4ee2-80b9-1ccc70bbdc4d
Regional System Integrator (RSI),d3039352-a4c3-4296-ad43-eb998e9600d5
Managed Service Provider (MSP),6ac173bb-2337-4f96-8e75-f9bf17ff2ac8
Regional System Integrator (RSI),6ac173bb-2337-4f96-8e75-f9bf17ff2ac8
Cloud Service Provider (CSP),6ac173bb-2337-4f96-8e75-f9bf17ff2ac8
Independent Software Vendor (ISV),976cae7e-dffd-4bce-b93e-f116091b6b99
Direct Market Reseller (DMR),d1983b24-6f31-4cab-8a6e-8f2961655d77
Regional System Integrator (RSI),d1983b24-6f31-4cab-8a6e-8f2961655d77
Cloud Service Provider (CSP),d1983b24-6f31-4cab-8a6e-8f2961655d77
Managed Service Provider (MSP),d1983b24-6f31-4cab-8a6e-8f2961655d77
Independent Software Vendor (ISV),ac6a69e3-cf3a-4e3e-9078-d25047afd23f
Regional System Integrator (RSI),ac6a69e3-cf3a-4e3e-9078-d25047afd23f
Regional System Integrator (RSI),6c08c112-d9f6-4647-af52-5fe86fc93088
Managed Service Provider (MSP),6c08c112-d9f6-4647-af52-5fe86fc93088
Cloud Service Provider (CSP),6c08c112-d9f6-4647-af52-5fe86fc93088
Direct Market Reseller (DMR),6c08c112-d9f6-4647-af52-5fe86fc93088
Independent Software Vendor (ISV),0238765e-c71d-45c9-8495-9c3a99f16603
Cloud Service Provider (CSP),0238765e-c71d-45c9-8495-9c3a99f16603
Cloud Service Provider (CSP),9298cb67-50b6-4ea4-8621-de17e9670443
Regional System Integrator (RSI),9298cb67-50b6-4ea4-8621-de17e9670443
Independent Software Vendor (ISV),0b6b2074-f52a-4156-8d6a-65d0bb6a7284
Regional System Integrator (RSI),0b6b2074-f52a-4156-8d6a-65d0bb6a7284
Independent Software Vendor (ISV),1e4804f8-5190-41c4-8058-a9524bb4020e
Regional System Integrator (RSI),1e4804f8-5190-41c4-8058-a9524bb4020e
Cloud Service Provider (CSP),1e4804f8-5190-41c4-8058-a9524bb4020e
Independent Software Vendor (ISV),045069bb-bcaf-4fac-bb6f-7d1cd76b775f
Regional System Integrator (RSI),045069bb-bcaf-4fac-bb6f-7d1cd76b775f
Cloud Service Provider (CSP),045069bb-bcaf-4fac-bb6f-7d1cd76b775f
Cloud Service Provider (CSP),733f1c2a-8990-4d93-895c-9f1b23d6745b
Regional System Integrator (RSI),733f1c2a-8990-4d93-895c-9f1b23d6745b
Managed Service Provider (MSP),9a569698-8ea9-499c-9a6a-18f24783dbf6
Cloud Service Provider (CSP),9a569698-8ea9-499c-9a6a-18f24783dbf6
Cloud Service Provider (CSP),a9ef87c0-d706-4d52-908d-3c18e03a8eee
Independent Software Vendor (ISV),a9ef87c0-d706-4d52-908d-3c18e03a8eee
Value Added Reseller (VAR),a9ef87c0-d706-4d52-908d-3c18e03a8eee
Regional System Integrator (RSI),a9ef87c0-d706-4d52-908d-3c18e03a8eee
Cloud Service Provider (CSP),bbf33c96-701d-4f56-ac30-054ee9e8d972
Cloud Service Provider (CSP),7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e
Regional System Integrator (RSI),7d05e165-f4c1-4e30-a7ef-b6e98a1f5a6e
Regional System Integrator (RSI),d7625e1f-7ac9-4527-8430-a39207e88638
Cloud Service Provider (CSP),d7625e1f-7ac9-4527-8430-a39207e88638
Cloud Service Provider (CSP),f1df297d-eda1-4afc-9058-b7bbc78585e5
Regional System Integrator (RSI),320d3be9-0c27-4bfc-b4ba-7cedf3bac7b7
Cloud Service Provider (CSP),320d3be9-0c27-4bfc-b4ba-7cedf3bac7b7
Regional System Integrator (RSI),15d8c418-0288-494d-9232-df4777cfad01
Independent Software Vendor (ISV),15d8c418-0288-494d-9232-df4777cfad01
Regional System Integrator (RSI),3fbbedaa-08fc-436f-a227-dd765e6432eb
Regional System Integrator (RSI),1baf01be-9c36-4368-bbdd-e64d2d765f88
Cloud Service Provider (CSP),5fd92e8f-96d8-497d-917a-201124bed69b
Regional System Integrator (RSI),5fd92e8f-96d8-497d-917a-201124bed69b
Cloud Service Provider (CSP),8cf70861-e671-4a5e-a3a6-6a5771cf0a78
Regional System Integrator (RSI),8cf70861-e671-4a5e-a3a6-6a5771cf0a78
Regional System Integrator (RSI),6dbca92e-8b9e-47a8-87ee-cb93e3ba38c7
Cloud Service Provider (CSP),6dbca92e-8b9e-47a8-87ee-cb93e3ba38c7
Regional System Integrator (RSI),c8af1bc2-a36f-4d39-ae64-0b2f0d57ab81
Cloud Service Provider (CSP),608da8eb-b8e4-4784-bb40-396280742f68
-,82009942-8768-460c-b001-5f3085a1d9e6
Independent Software Vendor (ISV),44ea4d41-99ea-4dfb-89ac-c9e491649177
Regional System Integrator (RSI),44ea4d41-99ea-4dfb-89ac-c9e491649177
Managed Service Provider (MSP),c8604ddb-a0d7-4a42-a4ec-3b5c84aee259
Cloud Service Provider (CSP),c8604ddb-a0d7-4a42-a4ec-3b5c84aee259
-,b58adca1-9058-4d25-95d6-ba86d1b22567
Value Added Reseller (VAR),751c48c5-0332-4525-b3d9-45886a8b7b6f
Regional System Integrator (RSI),751c48c5-0332-4525-b3d9-45886a8b7b6f
Regional System Integrator (RSI),e1a72266-e6e6-4a2e-b114-5d5adafb0c15
Value Added Reseller (VAR),e1a72266-e6e6-4a2e-b114-5d5adafb0c15
Cloud Service Provider (CSP),e1a72266-e6e6-4a2e-b114-5d5adafb0c15
Managed Service Provider (MSP),e1a72266-e6e6-4a2e-b114-5d5adafb0c15
Managed Service Provider (MSP),6a8a4db6-61c0-4b1a-b073-27eee93a004d
Regional System Integrator (RSI),6a8a4db6-61c0-4b1a-b073-27eee93a004d
Independent Software Vendor (ISV),6a8a4db6-61c0-4b1a-b073-27eee93a004d
Cloud Service Provider (CSP),6a8a4db6-61c0-4b1a-b073-27eee93a004d
Independent Software Vendor (ISV),601f2bfc-7141-48e9-a99c-0d69c3fd861a
Direct Market Reseller (DMR),601f2bfc-7141-48e9-a99c-0d69c3fd861a
Independent Software Vendor (ISV),6fa80462-4efe-494c-979a-2e3dd5af5505
Cloud Service Provider (CSP),6fa80462-4efe-494c-979a-2e3dd5af5505
